title,genre1,genre2,genre3,Service
Mike's New Car,Animation, Buddy, Comedy,Disney
Minutemen,Action-Adventure, Comedy, Science Fiction,Disney
Miracle,Drama, Historical, Sports,Disney
Miracle at Midnight,Drama, Historical,,Disney
Miracle in Lane 2,Biographical, Drama, Sports,Disney
Miracle Landing on the Hudson,Action-Adventure, Documentary,,Disney
Mission to the Sun,Documentary,,,Disney
Moana,Action-Adventure, Animation, Family,Disney
Mom's Got a Date With a Vampire,Comedy, Fantasy,,Disney
Monsters University,Animation, Buddy, Comedy,Disney
"Monsters, Inc.",Animation, Buddy, Comedy,Disney
Motocrossed,Drama, Sports,,Disney
Mr. Boogedy,Comedy, Fantasy,,Disney
Mr. Duck Steps Out,Animation, Comedy, Family,Disney
Mr. Mouse Takes a Trip,Animation, Comedy, Family,Disney
Mulan II,Action-Adventure, Animation, Family,Disney
Muppet Moments (Shorts),Anthology, Comedy, Kids,Disney
Muppet Treasure Island,Action-Adventure, Comedy, Family,Disney
Muppets Most Wanted,Action-Adventure, Comedy, Family,Disney
My Favorite Martian,Comedy, Science Fiction,,Disney
My Friends Tigger & Pooh,Animation, Kids,,Disney
National Treasure: Book of Secrets,Action-Adventure, Mystery, Thriller,Disney
Newsies,Coming of Age, Drama, Family,Disney
Newsies: The Broadway Musical,Coming of Age, Drama, Family,Disney
Noelle,Comedy, Family, Fantasy,Disney
Now You See It,Coming of Age, Fantasy,,Disney
Olaf's Frozen Adventure,Animation, Comedy, Family,Disney
Old Yeller,Animals & Nature, Drama, Family,Disney
Oliver & Company,Action-Adventure, Animation, Musical,Disney
Once Upon a Mattress,Comedy, Family, Fantasy,Disney
One Magic Christmas,Drama, Fantasy,,Disney
One Man Band,Animation, Comedy, Family,Disney
Operation Dumbo Drop,Action-Adventure, Animals & Nature, Comedy,Disney
Origins: The Journey of Humankind,Docuseries, Historical,,Disney
Out of the Box,Kids,,,Disney
Paris To Pittsburgh,Documentary,,,Disney
Partly Cloudy,Animation, Comedy, Family,Disney
Party Central,Animation, Comedy, Family,Disney
Perri,Animals & Nature, Documentary, Family,Disney
Pete's Dragon,Action-Adventure, Family, Fantasy,Disney
Peter Pan,Action-Adventure, Animation, Family,Disney
Peter Pan: Return to Never Land,Action-Adventure, Animation, Family,Disney
Phantom of the Megaplex,Comedy, Coming of Age,,Disney
Phil of the Future,Comedy, Coming of Age, Kids,Disney
Phineas and Ferb,Action-Adventure, Animation, Comedy,Disney
Phineas and Ferb the Movie: Across the 2nd Dimension,Action-Adventure, Animation, Comedy,Disney
Phineas and Ferb: Mission Marvel,Action-Adventure, Animation, Comedy,Disney
Piglet's Big Movie,Action-Adventure, Animation, Kids,Disney
Pinocchio,Animation, Family, Fantasy,Disney
Piper,Animals & Nature, Animation, Family,Disney
Pirates of the Caribbean: At World's End,Action-Adventure, Fantasy,,Disney
Pirates of the Caribbean: Dead Man's Chest,Action-Adventure, Fantasy,,Disney
Pirates of the Caribbean: The Curse of the Black Pearl,Action-Adventure, Fantasy,,Disney
Pixar In Real Life,Anthology, Comedy, Family,Disney
Pixel Perfect,Comedy, Coming of Age, Music,Disney
Planet of the Birds,Animals & Nature, Documentary, Family,Disney
Pluto and the Gopher,Animation, Comedy, Family,Disney
Pluto's Christmas Tree,Animation, Family, Kids,Disney
Pluto's Surprise Package,Animation, Comedy, Family,Disney
Pluto's Sweater,Animation, Comedy, Family,Disney
Pocahontas,Action-Adventure, Animation, Family,Disney
Pocahontas II: Journey to a New World,Action-Adventure, Animation, Family,Disney
Pollyanna,Coming of Age, Drama, Family,Disney
Pooh's Grand Adventure: The Search for Christopher Robin,Action-Adventure, Animation, Kids,Disney
Pooh's Heffalump Movie,Action-Adventure, Animation, Kids,Disney
Presto,Animation, Family, Kids,Disney
Princess Protection Program,Buddy, Comedy, Coming of Age,Disney
Purl,Animation, Comedy, Family,Disney
Quack Pack,Action-Adventure, Animation, Comedy,Disney
Queen of Katwe,Biographical, Drama, Sports,Disney
Quints,Comedy, Coming of Age,,Disney
Ratatouille,Animation, Comedy, Family,Disney
Read It and Weep,Comedy, Coming of Age, Drama,Disney
Ready to Run,Animals & Nature, Coming of Age, Family,Disney
Recess: All Growed Down,Animation, Comedy, Family,Disney
Recess: School's Out,Animation, Comedy, Family,Disney
Recess: Taking the 5th Grade,Animation, Comedy, Family,Disney
Red's Dream,Animation, Drama, Family,Disney
Remember the Titans,Drama, Historical, Sports,Disney
Rescue Dog,Animation, Comedy, Family,Disney
Return from Witch Mountain,Action-Adventure, Family, Science Fiction,Disney
Return to Halloweentown,Family, Fantasy,,Disney
Return to Oz,Action-Adventure, Family, Fantasy,Disney
Richie Rich's Christmas Wish,Action-Adventure, Comedy, Family,Disney
Right on Track,Buddy, Family, Sports,Disney
Riley’s First Date?,Animation, Comedy, Coming of Age,Disney
Rip Girls,Coming of Age, Drama,,Disney
Robin Hood,Action-Adventure, Animation, Family,Disney
Rocky Mountain Animal Rescue,Animals & Nature, Docuseries, Family,Disney
Rogue One: A Star Wars Story,Action-Adventure, Science Fiction,,Disney
Roving Mars,Documentary, Family,,Disney
Ruby Bridges,Biographical, Drama, Historical,Disney
Sacred Planet,Animals & Nature, Documentary, Family,Disney
Saludos Amigos,Animation, Comedy, Family,Disney
"Sammy, The Way-Out Seal",Animals & Nature, Comedy, Family,Disney
Sanjay's Super Team,Action-Adventure, Animation, Family,Disney
Santa Paws 2: The Santa Pups,Fantasy, Musical,,Disney
Santa's Workshop,Animation, Family, Fantasy,Disney
Saving Mr. Banks,Biographical, Drama, Historical,Disney
Science Fair,Documentary, Family,,Disney
Sea of Hope: America's Underwater Treasures,Action-Adventure, Animals & Nature, Documentary,Disney
Secret of The Wings,Animation, Fantasy, Kids,Disney
Secretariat,Animals & Nature, Biographical, Drama,Disney
Secrets of Christ's Tomb: Explorer Special,Documentary, Historical,,Disney
Secrets of Life,Animals & Nature, Documentary, Family,Disney
Secrets of the King Cobra,Animals & Nature, Documentary,,Disney
Shake It Up,Buddy, Comedy, Coming of Age,Disney
Sharks of Lost Island,Action-Adventure, Animals & Nature, Documentary,Disney
Sharpay's Fabulous Adventure,Comedy, Coming of Age, Music,Disney
Shipwrecked,Action-Adventure, Coming of Age, Family,Disney
Silver Surfer,Action-Adventure, Animation, Kids,Disney
Simpsons Movie,Action-Adventure, Animation, Comedy,Disney
Sister Act,Comedy, Crime, Family,Disney
Sister Act 2: Back in the Habit,Comedy, Family, Music,Disney
Skyrunners,Action-Adventure, Science Fiction,,Disney
Sleeping Beauty,Animation, Family, Fantasy,Disney
Smart House,Comedy, Coming of Age, Drama,Disney
Smash and Grab,Animation, Buddy, Family,Disney
Snow White and The Seven Dwarfs,Animation, Family, Fantasy,Disney
Snowball Express,Comedy, Family, Sports,Disney
Snowglobe,Comedy, Family, Fantasy,Disney
So Weird,Fantasy, Kids, Mystery,Disney
Society Dog Show,Animation, Comedy, Family,Disney
Spider-Man (Shorts),Action-Adventure, Animation, Kids,Disney
Spider-Man and His Amazing Friends,Action-Adventure, Animation, Kids,Disney
Spider-Man Unlimited,Action-Adventure, Animation, Kids,Disney
Spider-Woman,Action-Adventure, Animation, Kids,Disney
Star Wars Forces of Destiny (Shorts),Action-Adventure, Animation, Anthology,Disney
Star Wars Rebels,Action-Adventure, Animation, Kids,Disney
Star Wars Rebels (Shorts),Action-Adventure, Animation, Kids,Disney
Star Wars: A New Hope (Episode IV),Action-Adventure, Science Fiction,,Disney
Star Wars: Attack of the Clones (Episode II),Action-Adventure, Science Fiction,,Disney
Star Wars: Blips,Series,,,Disney
Star Wars: Return of the Jedi (Episode VI),Action-Adventure, Science Fiction,,Disney
Star Wars: Revenge of the Sith (Episode III),Action-Adventure, Science Fiction,,Disney
Star Wars: The Empire Strikes Back (Episode V),Action-Adventure, Science Fiction,,Disney
Star Wars: The Force Awakens (Episode VII),Action-Adventure, Science Fiction,,Disney
Star Wars: The Phantom Menace (Episode I),Action-Adventure, Science Fiction,,Disney
Starstruck,Comedy, Coming of Age, Music,Disney
Steamboat Willie,Animation, Family, Kids,Disney
Stepsister from Planet Weird,Comedy, Family, Science Fiction,Disney
Stitch! The Movie,Animation, Comedy, Family,Disney
Stonehenge Decoded: Secrets Revealed,Documentary,,,Disney
Stuck in the Suburbs,Comedy, Coming of Age, Music,Disney
Sultan and the Rock Star,Action-Adventure, Animals & Nature, Family,Disney
Super Buddies,Action-Adventure, Comedy, Family,Disney
Swiss Family Robinson,Action-Adventure, Family, Survival,Disney
TaleSpin,Action-Adventure, Animation, Kids,Disney
Tall Tale,Action-Adventure, Western,,Disney
Tangled,Action-Adventure, Animation, Family,Disney
Tangled Before Ever After,Animation, Coming of Age, Fantasy,Disney
Tarzan & Jane,Action-Adventure, Animation,,Disney
Teacher's Pet,Animation, Comedy, Family,Disney
Teen Beach 2,Fantasy, Musical,,Disney
Teen Beach Movie,Coming of Age, Fantasy, Musical,Disney
Teen Spirit,Buddy, Comedy, Coming of Age,Disney
That Darn Cat,Animals & Nature, Comedy, Family,Disney
That Darn Cat!,Animals & Nature, Comedy, Family,Disney
The Absent-Minded Professor,Comedy, Family, Science Fiction,Disney
The Adventures of André & Wally B.,Animation, Kids,,Disney
The Adventures of Bullwhip Griffin,Action-Adventure, Comedy, Family,Disney
The Adventures of Huck Finn,Action-Adventure, Coming of Age, Drama,Disney
The Adventures of Ichabod and Mr. Toad,Action-Adventure, Animation, Anthology,Disney
The Adventures of Spin and Marty,Buddy, Coming of Age, Family,Disney
The African Lion,Animals & Nature, Documentary, Family,Disney
The Apple Dumpling Gang,Comedy, Family, Western,Disney
The Apple Dumpling Gang Rides Again,Comedy, Family, Western,Disney
The Aristocats,Action-Adventure, Animation, Comedy,Disney
The Art of Skiing,Animation, Comedy, Family,Disney
The Avengers: Earth's Mightiest Heroes,Action-Adventure, Animation, Kids,Disney
The Avengers: United They Stand,Action-Adventure, Animation, Kids,Disney
The Band Concert,Animation, Family, Kids,Disney
The Bears and I,Animals & Nature, Drama, Family,Disney
The Big Bad Wolf,Animation, Family, Musical,Disney
The Biscuit Eater,Animals & Nature, Drama, Family,Disney
The Black Cauldron,Action-Adventure, Animation, Coming of Age,Disney
The Black Hole,Action-Adventure, Science Fiction, Thriller,Disney
The Blue Umbrella,Animation, Family, Kids,Disney
The Book of Once Upon a Time,Animation, Anthology, Kids,Disney
The Book of Pooh,Comedy, Kids,,Disney
The Brave Little Toaster Goes to Mars,Action-Adventure, Animation, Kids,Disney
The Castaway Cowboy,Action-Adventure, Family, Western,Disney
The Cheetah Girls,Coming of Age, Drama, Music,Disney
The Cheetah Girls 2,Coming of Age, Drama, Music,Disney
The Cheetah Girls: One World,Comedy, Coming of Age, Music,Disney
The Christmas Star,Crime, Drama, Family,Disney
The Chronicles of Narnia: Prince Caspian,Action-Adventure, Family, Fantasy,Disney
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Action-Adventure, Family, Fantasy,Disney
The Color of Friendship,Biographical, Drama,,Disney
The Computer Wore Tennis Shoes,Comedy, Crime, Science Fiction,Disney
The Country Bears,Comedy, Music,,Disney
The Emperor's New Groove,Action-Adventure, Animation, Family,Disney
The Even Stevens Movie,Action-Adventure, Comedy,,Disney
The Flood,Animals & Nature, Documentary,,Disney
The Fox and the Hound,Action-Adventure, Animation, Buddy,Disney
The Fox and the Hound 2,Action-Adventure, Animation, Buddy,Disney
The Game Plan,Comedy, Family, Sports,Disney
The Ghosts of Buxley Hall,Comedy, Family, Fantasy,Disney
The Goddess of Spring,Animation, Family, Fantasy,Disney
The Golden Touch,Animation, Family, Fantasy,Disney
The Good Dinosaur,Action-Adventure, Animation, Buddy,Disney
The Great Muppet Caper,Comedy, Crime, Family,Disney
The Greatest Game Ever Played,Biographical, Sports,,Disney
The Haunted Mansion,Comedy, Family, Fantasy,Disney
The Hockey Champ,Animation, Comedy, Family,Disney
The Hunchback of Notre Dame,Action-Adventure, Animation, Family,Disney
The Hunchback of Notre Dame II,Action-Adventure, Animation, Family,Disney
The Imagineering Story,Docuseries, Historical,,Disney
The Incredible Journey,Action-Adventure, Animals & Nature, Family,Disney
The Incredibles,Action-Adventure, Animation, Family,Disney
The Journey of Natty Gann,Action-Adventure, Coming of Age, Drama,Disney
The Jungle Book 2,Action-Adventure, Animation, Kids,Disney
The Jungle Book: Mowgli's Story,Action-Adventure, Coming of Age, Family,Disney
The Legend of Mor'du,Animation, Family, Fantasy,Disney
The Lion King 1 1/2,Action-Adventure, Animation, Comedy,Disney
The Lion King 2: Simba's Pride,Action-Adventure, Animation, Family,Disney
The Little Mermaid,Animation, Family, Fantasy,Disney
The Little Mermaid II:  Return to the Sea,Animation, Drama, Fantasy,Disney
The Little Mermaid:  Ariel's Beginning,Animation, Drama, Family,Disney
The Little Whirlwind,Animation, Family, Kids,Disney
The Living Desert,Animals & Nature, Documentary, Family,Disney
The Lizzie McGuire Movie,Comedy, Coming of Age, Family,Disney
The Lost Tomb of Alexander the Great,Documentary, Historical,,Disney
The Love Bug (1969),Action-Adventure, Comedy, Family,Disney
The Many Adventures of Winnie the Pooh,Animation, Kids, Musical,Disney
The Million Dollar Duck,Comedy, Family,,Disney
The Mistle-Tones,Drama, Music,,Disney
The Muppet Christmas Carol,Comedy, Drama, Family,Disney
The Muppet Movie,Action-Adventure, Comedy, Family,Disney
The Muppets,Comedy, Family, Kids,Disney
The Muppets (Series),Comedy,,,Disney
The New Adventures of Winnie the Pooh,Animation, Kids,,Disney
The Old Mill,Action-Adventure, Animation, Family,Disney
The Olympic Champ,Animation, Comedy, Family,Disney
The Parent Trap,Comedy, Family, Romance,Disney
The Parent Trap (1961),Comedy, Family, Romance,Disney
The Pied Piper,Animation, Family, Musical,Disney
The Plausible Impossible (Disneyland: 1954-58),Documentary, Family,,Disney
The Poof Point,Comedy, Coming of Age, Science Fiction,Disney
The Prince and the Pauper,Action-Adventure, Coming of Age, Family,Disney
The Princess and the Frog,Animation, Comedy, Family,Disney
The Princess Diaries,Comedy, Coming of Age, Family,Disney
The Princess Diaries 2: Royal Engagement,Comedy, Family, Romance,Disney
The Proud Family Movie,Animation, Comedy, Family,Disney
The Reluctant Dragon,Animation, Comedy, Family,Disney
The Replacements,Animation, Comedy, Family,Disney
The Rescuers,Action-Adventure, Animation, Comedy,Disney
The Rescuers Down Under,Action-Adventure, Animation, Family,Disney
The Rookie,Biographical, Family, Sports,Disney
The Santa Clause,Comedy, Family, Fantasy,Disney
The Santa Clause 2,Comedy, Family, Fantasy,Disney
The Santa Clause 3: The Escape Clause,Comedy, Family, Fantasy,Disney
The Scream Team,Comedy, Fantasy,,Disney
The Secret of the Magic Gourd,Fantasy,,,Disney
The Shaggy D.A.,Comedy, Family, Fantasy,Disney
The Shaggy Dog,Comedy, Family, Fantasy,Disney
The Sign of Zorro,Action-Adventure, Drama, Family,Disney
The Simple Things,Animation, Comedy, Family,Disney
The Sound of Music,Biographical, Family, Historical,Disney
The Story of Robin Hood And His Merrie Men,Action-Adventure, Family,,Disney
The Strongest Man in the World,Comedy, Family, Science Fiction,Disney
The Suite Life Movie,Comedy, Coming of Age,,Disney
The Suite Life of Zack & Cody,Action-Adventure, Comedy, Coming of Age,Disney
The Suite Life On Deck,Action-Adventure, Comedy, Coming of Age,Disney
The Swap,Comedy, Coming of Age, Fantasy,Disney
The Thirteenth Year,Coming of Age, Fantasy,,Disney
The Three Caballeros,Animation, Family, Musical,Disney
The Three Musketeers,Action-Adventure, Comedy, Family,Disney
The Tigger Movie,Action-Adventure, Animation, Kids,Disney
The Tortoise and the Hare,Animation, Family, Sports,Disney
The Ugly Dachshund,Animals & Nature, Comedy, Family,Disney
The Ugly Duckling,Animation, Family,,Disney
The Ultimate Christmas Present,Comedy, Coming of Age, Fantasy,Disney
The Vanishing Prairie,Animals & Nature, Documentary, Family,Disney
The Wild,Action-Adventure, Animation, Comedy,Disney
The Wise Little Hen,Animation, Family, Kids,Disney
The Wizards Return: Alex vs. Alex,Comedy, Coming of Age, Fantasy,Disney
The World According to Jeff Goldblum,Docuseries,,,Disney
The Young Black Stallion,Action-Adventure, Animals & Nature, Drama,Disney
Three Blind Mouseketeers,Animation, Family, Parody,Disney
Three Days,Drama, Fantasy,,Disney
Three Little Pigs,Animation, Family, Kids,Disney
Three Little Wolves,Animation, Family,,Disney
Three Men and a Baby,Buddy, Comedy,,Disney
Three Men and a Little Lady,Buddy, Comedy, Romance,Disney
Thru the Mirror,Animation, Comedy, Family,Disney
Tiger Cruise,Drama, Family,,Disney
Tim Burton’s The Nightmare Before Christmas,Animation, Family, Fantasy,Disney
Timon & Pumbaa,Animation, Buddy, Comedy,Disney
Tin Toy,Animation, Family, Kids,Disney
Tinker Bell,Action-Adventure, Animation, Fantasy,Disney
Tinker Bell and the Great Fairy Rescue,Action-Adventure, Animation, Fantasy,Disney
Tinker Bell and the Lost Treasure,Action-Adventure, Animation, Fantasy,Disney
Titanic: 20 Years Later With James Cameron,Documentary, Historical,,Disney
Toby Tortoise Returns,Animation, Family, Sports,Disney
Tom and Huck,Action-Adventure, Comedy, Coming of Age,Disney
Toy Story,Action-Adventure, Animation, Buddy,Disney
Toy Story 2,Action-Adventure, Animation, Comedy,Disney
Toy Story 3,Animation, Comedy, Drama,Disney
Toy Story Toons: Hawaiian Vacation,Animation, Comedy, Family,Disney
Toy Story Toons: Partysaurus Rex,Animation, Comedy, Family,Disney
Toy Story Toons: Small Fry,Animation, Family, Kids,Disney
Trail of the Panda,Action-Adventure, Animals & Nature, Family,Disney
Trailer Horn,Animation, Comedy, Family,Disney
Treasure Island,Action-Adventure, Family,,Disney
Treasure of Matecumbe,Action-Adventure, Family, Mystery,Disney
Treasure Planet,Action-Adventure, Animation, Family,Disney
Tree Climbing Lions,Animals & Nature, Documentary, Family,Disney
Tron,Action-Adventure, Family, Science Fiction,Disney
Tru Confessions,Coming of Age, Drama,,Disney
Tuck Everlasting,Coming of Age, Drama, Fantasy,Disney
Tugboat Mickey,Animation, Comedy, Family,Disney
Twas the Night,Comedy, Crime, Fantasy,Disney
Twitches,Comedy, Fantasy,,Disney
Twitches Too,Comedy, Fantasy,,Disney
Unidentified Flying Oddball,Action-Adventure, Comedy, Family,Disney
Up,Action-Adventure, Animation, Buddy,Disney
"Up, Up and Away",Comedy, Coming of Age, Fantasy,Disney
Valiant,Action-Adventure, Animation, Comedy,Disney
Waking Sleeping Beauty,Documentary,,,Disney
WALL-E,Action-Adventure, Animation, Family,Disney
Wendy Wu: Homecoming Warrior,Action-Adventure, Coming of Age, Fantasy,Disney
Whispers: An Elephant's Tale,Action-Adventure, Animals & Nature, Family,Disney
White Fang,Action-Adventure, Animals & Nature, Drama,Disney
Who Framed Roger Rabbit,Action-Adventure, Animation, Comedy,Disney
Wild Yellowstone,Animals & Nature, Docuseries, Travel,Disney
Winged Seduction: Birds of Paradise,Action-Adventure, Animals & Nature, Documentary,Disney
Winnie the Pooh,Animation, Comedy, Family,Disney
Winnie the Pooh: A Very Merry Pooh Year,Animation, Kids,,Disney
Winnie the Pooh: Springtime with Roo,Animation, Kids, Musical,Disney
Winter Storage,Animation, Comedy, Family,Disney
Wizards of Waverly Place,Comedy, Coming of Age, Fantasy,Disney
Wizards of Waverly Place: The Movie,Action-Adventure, Comedy, Coming of Age,Disney
Wolverine and The X-Men,Action-Adventure, Animation, Kids,Disney
World's Greatest Dogs,Animals & Nature, Documentary, Family,Disney
Wreck-It Ralph,Action-Adventure, Animation, Comedy,Disney
X-Men: Evolution,Action-Adventure, Animation, Kids,Disney
Ye Olden Days,Animation, Comedy, Family,Disney
Yellowstone Cubs,Animals & Nature, Comedy, Family,Disney
You Lucky Dog,Comedy, Fantasy,,Disney
You Wish!,Coming of Age, Drama, Fantasy,Disney
Your Friend the Rat,Animation, Comedy, Family,Disney
Z-O-M-B-I-E-S,Coming of Age, Musical, Science Fiction,Disney
Zapped,Comedy, Coming of Age, Science Fiction,Disney
Zenon: Girl of the 21st Century,Comedy, Coming of Age, Science Fiction,Disney
Zenon: The Zequel,Comedy, Science Fiction,,Disney
Zenon: Z3,Comedy, Coming of Age, Science Fiction,Disney
Zootopia,Animation, Comedy, Family,Disney
Bedknobs and Broomsticks,Comedy, Family, Fantasy,Disney
Blackbeard's Ghost,Comedy, Family, Fantasy,Disney
Brave Little Tailor,Action-Adventure, Animation, Comedy,Disney
Justin Morgan had a Horse,Animals & Nature, Biographical, Drama,Disney
Lady and the Tramp II: Scamp's Adventure,Action-Adventure, Animation, Coming of Age,Disney
Smart Guy,Comedy, Coming of Age, Kids,Disney
The Cat from Outer Space,Comedy, Family, Science Fiction,Disney
The Great Mouse Detective,Animation, Family, Mystery,Disney
The Sword in the Stone,Action-Adventure, Animation, Comedy,Disney
Those Calloways,Animals & Nature, Drama, Family,Disney
Disney Kirby Buckets,Action-Adventure, Comedy, Coming of Age,Disney
Disney Mech-X4,Action-Adventure, Comedy, Science Fiction,Disney
Imagination Movers,Kids, Music,,Disney
Tomorrowland,Action-Adventure, Science Fiction,,Disney
Aquamarine,Comedy, Coming of Age, Fantasy,Disney
Ice Age: Dawn Of The Dinosaurs,Animation, Comedy, Family,Disney
X-Men Origins: Wolverine,Action-Adventure, Family, Science Fiction,Disney
Night at the Museum: Battle of the Smithsonian,Action-Adventure, Comedy, Family,Disney
Eddie the Eagle,Biographical, Comedy, Drama,Disney
Bend It Like Beckham,Buddy, Comedy, Coming of Age,Disney
Captain Sparky vs. The Flying Saucers,Action-Adventure, Animals & Nature, Animation,Disney
